"Episode","Grouped runs - Returns_Instruction/dont_use_the_right_cutting_board","Grouped runs - Returns_Instruction/dont_use_the_right_cutting_board__MIN","Grouped runs - Returns_Instruction/dont_use_the_right_cutting_board__MAX","Grouped runs - _step","Grouped runs - _step__MIN","Grouped runs - _step__MAX"
"111648","28.12398090462448","26.75358438206112","29.494377427187846","1163","1163","1163"
"111744","28.27049852198126","27.01173195772338","29.52926508623914","1164","1164","1164"
"111840","20.5802874422475","13.673667655366955","27.486907229128043","1165","1165","1165"
"111936","26.621138912191604","24.376463077755538","28.865814746627674","1166","1166","1166"
"112032","25.283332301003583","21.811762744644398","28.754901857362768","1167","1167","1167"
"112224","24.890484379081986","24.890484379081986","24.890484379081986","1169","1169","1169"
"112320","27.22959419578605","26.913840420639094","27.545347970933005","1170","1170","1170"
"112416","28.332453455405442","27.10922012205122","29.555686788759665","1171","1171","1171"
"112512","28.1967493910358","27.131223627191474","29.262275154880125","1172","1172","1172"
"112608","23.96776295418727","18.267165922186262","29.668359986188275","1173","1173","1173"
"112704","27.507001637041075","26.953877519528717","28.060125754553432","1174","1174","1174"
"112800","22.63349957183687","16.352094106476866","28.914905037196878","1175","1175","1175"
"112896","26.48573503269326","24.35388760782081","28.61758245756571","1176","1176","1176"
"112992","24.252419572385215","19.187958048451218","29.316881096319214","1177","1177","1177"
"113088","22.545594750249467","16.51430536723758","28.576884133261355","1178","1178","1178"
"113184","21.00990950856771","13.12481000961293","28.895009007522493","1179","1179","1179"
"113280","25.091578164914317","20.326650766982944","29.856505562845694","1180","1180","1180"
"113376","29.740853446436184","29.740853446436184","29.740853446436184","1181","1181","1181"
"113472","27.453327587048946","27.088262756170078","27.818392417927818","1182","1182","1182"
"113568","29.48927572793293","29.48927572793293","29.48927572793293","1183","1183","1183"
"113664","25.725505921419426","21.811762744644398","29.639249098194455","1184","1184","1184"
"113760","26.277631323467475","23.549529683105153","29.0057329638298","1185","1185","1185"
"113856","24.30059119729604","19.457260285705264","29.143922108886816","1186","1186","1186"
"113952","22.614321786990324","16.51430536723758","28.714338206743065","1187","1187","1187"
"114048","25.2569908902576","21.811762744644398","28.702219035870804","1188","1188","1188"
"114144","23.037541617400137","17.340038345112855","28.735044889687416","1189","1189","1189"
"114240","28.101338915742517","27.0602310947508","29.14244673673423","1190","1190","1190"
"114336","26.822802640228115","24.33107943527494","29.31452584518129","1191","1191","1191"
"114432","24.34338570490273","24.34338570490273","24.34338570490273","1192","1192","1192"
"114528","18.48921239359204","7.560922824650426","29.417501962533656","1193","1193","1193"
"114624","23.182664976270047","17.263657285357294","29.101672667182797","1194","1194","1194"
"114720","23.508909568381906","17.2863273911869","29.73149174557691","1195","1195","1195"
"114816","22.270605794147205","16.51430536723758","28.02690622105683","1196","1196","1196"
"114912","28.01540226035531","26.84225940019651","29.18854512051411","1197","1197","1197"
"115008","26.3073826157721","24.49395993791701","28.120805293627193","1198","1198","1198"
"115104","26.238446709481895","25.41469967363622","27.06219374532757","1199","1199","1199"
"115200","14.440999123570018","0.3836174986676703","28.498380748472364","1200","1200","1200"
"115296","14.640970569179187","0.20364546574092035","29.078295672617454","1201","1201","1201"
"115392","23.251587723141814","17.422789894200754","29.080385552082873","1202","1202","1202"
"115488","25.685060878700554","21.713856937538804","29.656264819862308","1203","1203","1203"
"115584","28.114521594222918","26.686881044022442","29.542162144423393","1204","1204","1204"
"115680","27.069170162585365","27.069170162585365","27.069170162585365","1205","1205","1205"
"115776","23.572566380698596","17.22992352035776","29.915209241039435","1206","1206","1206"
"115872","25.64738633901424","21.789993660597027","29.504779017431456","1207","1207","1207"
"115968","27.649085332881217","26.62595284915085","28.672217816611585","1208","1208","1208"
"116064","27.985312224553333","26.81722386639265","29.153400582714013","1209","1209","1209"
"116160","28.15139079542921","26.826649982439797","29.476131608418626","1210","1210","1210"
"116256","23.182040929877772","18.109081742576944","28.255000117178596","1211","1211","1211"
"116352","28.63365087103712","28.63365087103712","28.63365087103712","1212","1212","1212"
"116448","27.968242433461985","27.968242433461985","27.968242433461985","1213","1213","1213"
"116544","28.08214904702246","27.01274476145384","29.15155333259108","1214","1214","1214"
"116640","22.6112904276712","16.35299848855188","28.869582366790517","1215","1215","1215"
"116736","16.336133054640097","16.336133054640097","16.336133054640097","1216","1216","1216"
"116832","27.217863402256455","25.385373746674748","29.050353057838166","1217","1217","1217"
"116928","22.470089498543445","19.73856092463855","25.201618072448337","1218","1218","1218"
"117024","24.28982405846415","21.722228919218523","26.857419197709774","1219","1219","1219"
"117120","27.419010138453626","27.019686296625345","27.818333980281906","1220","1220","1220"
"117216","27.52115612046247","26.706856437191092","28.33545580373385","1221","1221","1221"
"117312","27.270256367188644","27.07483462198948","27.465678112387806","1222","1222","1222"
"117408","28.286974590008413","27.069170162585365","29.504779017431456","1223","1223","1223"
"117504","28.222089442028512","26.98735518806927","29.456823695987758","1224","1224","1224"
"117600","23.529229683269914","17.33621097486873","29.722248391671098","1225","1225","1225"
"117696","26.781661380181376","24.14185300424102","29.42146975612173","1226","1226","1226"
"117888","27.928057489673822","26.552581582076442","29.303533397271202","1228","1228","1228"
"117984","24.504627495360953","21.722228919218523","27.287026071503384","1229","1229","1229"
"118080","26.552581582076442","26.552581582076442","26.552581582076442","1230","1230","1230"
"118176","19.492144714718286","17.355123835967774","21.6291655934688","1231","1231","1231"
"118272","20.291757149468815","17.355123835967774","23.228390462969852","1232","1232","1232"
"118368","26.880908822992414","26.880908822992414","26.880908822992414","1233","1233","1233"
"118464","16.424771541811705","16.424771541811705","16.424771541811705","1234","1234","1234"
"118560","24.228493369886603","21.669318396003472","26.787668343769734","1235","1235","1235"
"118656","22.5506782353493","21.56134417537198","23.54001229532662","1236","1236","1236"
"118752","21.07260672847554","16.35299848855188","25.792214968399207","1237","1237","1237"
"118848","15.4911669236602","7.489149771390597","23.493184075929804","1238","1238","1238"
"118944","28.88109731931061","28.88109731931061","28.88109731931061","1239","1239","1239"
"119040","28.130808446811997","26.776414869448317","29.485202024175674","1240","1240","1240"
"119136","28.24150698594576","27.01173195772338","29.471282014168146","1241","1241","1241"
"119232","29.865961826339905","29.865961826339905","29.865961826339905","1242","1242","1242"
"119328","28.04007878584696","26.450117020310422","29.630040551383495","1243","1243","1243"
"119424","28.46973454121996","26.9270386141744","30.01243046826552","1244","1244","1244"
"119520","28.932936783745564","28.932936783745564","28.932936783745564","1245","1245","1245"
"119616","26.196498289787115","25.428638562732843","26.964358016841384","1246","1246","1246"
"119712","22.29879906719514","16.424771541811705","28.172826592578577","1247","1247","1247"
"119808","27.39066183302175","25.427426814827783","29.353896851215715","1248","1248","1248"
"119904","24.18857454831223","22.21031739200917","26.166831704615287","1249","1249","1249"
"120000","28.32936676534791","26.8691251437071","29.789608386988718","1250","1250","1250"
"120096","27.936194765386205","26.983251897599523","28.88913763317289","1251","1251","1251"
"120192","22.243247324640706","17.182955009632188","27.303539639649227","1252","1252","1252"
"120288","29.31581955307367","29.31581955307367","29.31581955307367","1253","1253","1253"
"120384","26.850416984540082","26.850416984540082","26.850416984540082","1254","1254","1254"
"120480","27.03995869568807","27.03995869568807","27.03995869568807","1255","1255","1255"
"120576","27.961407205581366","26.95220440456289","28.970610006599838","1256","1256","1256"
"120672","21.433201391611654","21.264221353176847","21.602181430046464","1257","1257","1257"
"120768","26.6179542440439","26.6179542440439","26.6179542440439","1258","1258","1258"
"120864","24.281888693892938","19.81518626261494","28.748591125170936","1259","1259","1259"
"120960","23.052855795682447","21.52668047560563","24.57903111575926","1260","1260","1260"
"121056","25.150187304760543","21.616563947856974","28.68381066166411","1261","1261","1261"
"121152","27.557553773336174","26.509207527248105","28.605900019424247","1262","1262","1262"
"121248","27.793806979105234","26.611745143579377","28.97586881463109","1263","1263","1263"
"121344","29.14331704001346","29.14331704001346","29.14331704001346","1264","1264","1264"
"121440","29.856505562845694","29.856505562845694","29.856505562845694","1265","1265","1265"
"121536","27.806963305934325","27.0602310947508","28.553695517117852","1266","1266","1266"
"121632","27.7799131270263","26.91618380786567","28.64364244618693","1267","1267","1267"
"121728","28.298997951114366","26.980999751897244","29.616996150331488","1268","1268","1268"
"121824","27.086202751533698","27.086202751533698","27.086202751533698","1269","1269","1269"
"121920","25.36562990101531","21.83650467762441","28.894755124406206","1270","1270","1270"
"122016","28.383000972026906","26.97307731118468","29.792924632869127","1271","1271","1271"
"122112","28.17256542352837","26.96371781206624","29.3814130349905","1272","1272","1272"
"122208","28.15223319326491","26.91618380786567","29.388282578664146","1273","1273","1273"
"122304","28.388373791299074","26.96371781206624","29.813029770531905","1274","1274","1274"
"122400","25.727215318058022","21.78726823099419","29.66716240512185","1275","1275","1275"
"122496","25.45194929422524","21.83650467762441","29.06739391082607","1276","1276","1276"
"122592","28.175792996918457","28.175792996918457","28.175792996918457","1277","1277","1277"
"122688","21.635039935825866","21.635039935825866","21.635039935825866","1278","1278","1278"
"122784","28.005625719257107","26.38374863137099","29.627502807143223","1279","1279","1279"
"122880","28.20621624727012","26.64122006924805","29.77121242529219","1280","1280","1280"
"122976","28.341577772642744","26.826649982439797","29.856505562845694","1281","1281","1281"
"123072","28.259839410037635","27.003270974503085","29.516407845572186","1282","1282","1282"
"123168","24.965881519686118","20.247247048058004","29.684515991314232","1283","1283","1283"
"123264","28.55606714742991","27.15870398801124","29.95343030684858","1284","1284","1284"
"123360","21.124703495496394","13.23783348678793","29.01157350420486","1285","1285","1285"
"123456","28.26157359309494","26.776414869448317","29.746732316741564","1286","1286","1286"
"123552","21.651909932768532","13.677157383996299","29.626662481540762","1287","1287","1287"
"123648","28.32641114769291","27.031995979763444","29.620826315622377","1288","1288","1288"
"123744","20.890296041039687","12.263262567502624","29.517329514576748","1289","1289","1289"
"123840","26.972101953222605","26.834983784393994","27.10922012205122","1290","1290","1290"
"123936","21.342126163010736","13.721924296709236","28.962328029312236","1291","1291","1291"
"124032","29.194472038666472","29.194472038666472","29.194472038666472","1292","1292","1292"
"124128","28.010424729031897","26.44089801067158","29.57995144739221","1293","1293","1293"
"124224","28.265344939086475","27.10922012205122","29.42146975612173","1294","1294","1294"
"124320","29.885857401942566","29.885857401942566","29.885857401942566","1295","1295","1295"
"124416","20.70956451395386","13.721924296709236","27.697204731198486","1296","1296","1296"
"124512","23.018439026974022","16.51430536723758","29.52257268671047","1297","1297","1297"
"124608","23.326363045860067","17.158348664532287","29.494377427187846","1298","1298","1298"
"124704","26.703591764456508","26.703591764456508","26.703591764456508","1299","1299","1299"
"124800","25.608784868142983","21.55040733116412","29.66716240512185","1300","1300","1300"
"124896","26.93336943808987","24.2054496165835","29.661289259596238","1301","1301","1301"
"124992","26.275578050195143","23.867345438726172","28.68381066166411","1302","1302","1302"
"125088","22.028702830959716","16.51430536723758","27.54310029468185","1303","1303","1303"
"125184","20.92063562094674","16.424771541811705","25.41649970008178","1304","1304","1304"
"125280","23.9526837107357","20.30891785275609","27.59644956871531","1305","1305","1305"
"125376","26.500193934475703","26.430702028742434","26.56968584020897","1306","1306","1306"
"125472","26.54106381207623","26.441330415881566","26.640797208270893","1307","1307","1307"
"125568","11.107564802572318","11.107564802572318","11.107564802572318","1308","1308","1308"
"125664","22.23092314271866","15.250436932201053","29.211409353236263","1309","1309","1309"
"125760","23.776796863672978","18.177762893624422","29.37583083372153","1310","1310","1310"
"125856","28.14805643724634","27.10922012205122","29.186892752441462","1311","1311","1311"
"125952","27.85548941746784","27.173208045218207","28.537770789717474","1312","1312","1312"
"126048","17.973130266662626","17.973130266662626","17.973130266662626","1313","1313","1313"
"126144","21.60311526269124","16.51430536723758","26.691925158144898","1314","1314","1314"
"126240","27.41860566352731","27.049376425558748","27.78783490149587","1315","1315","1315"
"126336","28.04630527585261","27.20868769100116","28.88392286070406","1316","1316","1316"
"126432","26.739246523250685","26.485586131737133","26.992906914764234","1317","1317","1317"
"126528","29.01861228303942","29.01861228303942","29.01861228303942","1318","1318","1318"
"126624","24.908770422359513","24.908770422359513","24.908770422359513","1319","1319","1319"
"126720","25.530809814887768","21.59992744844243","29.46169218133311","1320","1320","1320"
"126816","15.28321608904208","15.28321608904208","15.28321608904208","1321","1321","1321"
"126912","21.240457156675138","18.36849998677967","24.112414326570605","1322","1322","1322"
"127008","23.76685375347942","23.521642322818934","24.012065184139907","1323","1323","1323"
"127104","13.277441584234952","0.20364546574092035","26.351237702728984","1324","1324","1324"
"127200","13.199690150715366","-0.6438973560299146","27.043277657460646","1325","1325","1325"
"127296","24.18561643054284","23.327706611676845","25.043526249408835","1326","1326","1326"
"127392","16.51430536723758","16.51430536723758","16.51430536723758","1327","1327","1327"
"127488","25.449989246603984","21.668421216713853","29.23155727649412","1328","1328","1328"
"127584","29.505058150500737","29.505058150500737","29.505058150500737","1329","1329","1329"
"127680","28.127101198481228","26.37202044465002","29.882181952312436","1330","1330","1330"
"127776","28.976314544799603","28.976314544799603","28.976314544799603","1331","1331","1331"
"127872","26.780846992302024","24.056914967172588","29.504779017431456","1332","1332","1332"
"127968","14.887184728165922","0.3836174986676703","29.390751957664172","1333","1333","1333"
"128064","21.73901158965191","21.73901158965191","21.73901158965191","1334","1334","1334"
"128160","27.408508532084767","27.05673791274345","27.760279151426086","1335","1335","1335"
"128256","26.93164468438767","26.73300324076425","27.13028612801109","1336","1336","1336"
"128352","27.15916490478602","27.089692480163045","27.228637329408997","1337","1337","1337"
"128448","28.08292484104141","28.08292484104141","28.08292484104141","1338","1338","1338"
"128544","25.501911282056717","21.66319606623396","29.34062649787947","1339","1339","1339"
"128640","28.231248665991167","27.010379578454074","29.452117753528256","1340","1340","1340"
"128736","29.56060563128625","29.56060563128625","29.56060563128625","1341","1341","1341"
"128832","22.183395020329236","14.62444799113949","29.74234204951898","1342","1342","1342"
"128928","22.069685619331747","20.02695691209289","24.112414326570605","1343","1343","1343"
"129024","28.28035865306004","27.20868769100116","29.352029615118923","1344","1344","1344"
"129120","39.88346992179474","26.91618380786567","52.85075603572382","1345","1345","1345"
"129216","13.769097672041958","0.3383983949172309","27.199796949166686","1346","1346","1346"
"129312","27.860307057301064","26.91618380786567","28.804430306736457","1347","1347","1347"
"129408","53.36345440416521","26.97834272091481","79.74856608741561","1348","1348","1348"
"129504","24.374412049741352","23.450317110478903","25.298506989003805","1349","1349","1349"
"129600","75.61620144258487","19.954622943178016","131.27777994199172","1350","1350","1350"
"129696","22.888884138559384","21.61106181612949","24.166706460989282","1351","1351","1351"
"129792","22.859904358021346","21.76301866248048","23.95679005356221","1352","1352","1352"
"129888","48.75127198284537","48.75127198284537","48.75127198284537","1353","1353","1353"
"129984","68.90793940513821","26.8691251437071","110.94675366656931","1354","1354","1354"
"130080","25.335081617633243","23.75397942740081","26.91618380786567","1355","1355","1355"
"130176","33.37553958364989","16.51430536723758","50.2367738000622","1356","1356","1356"
"130272","19.754669456446216","16.51430536723758","22.995033545654852","1357","1357","1357"
"130368","18.764946912788194","13.697674728195526","23.83221909738086","1358","1358","1358"
"130464","48.26145878236358","48.26145878236358","48.26145878236358","1359","1359","1359"
"130560","25.444668860039766","24.00139630231672","26.88794141776281","1360","1360","1360"
"130656","31.0464674332193","27.01993456481346","35.073000301625136","1361","1361","1361"
"130752","21.758788170870332","21.758788170870332","21.758788170870332","1362","1362","1362"
"130848","48.81860528307352","27.10922012205122","70.52799044409583","1363","1363","1363"
"130944","26.708291021395013","26.257628136263836","27.15895390652619","1364","1364","1364"
"131040","52.97051173566878","27.016220569242098","78.92480290209546","1365","1365","1365"
"131136","19.97128987104363","16.424771541811705","23.517808200275553","1366","1366","1366"
"131232","20.658645142541374","16.51430536723758","24.80298491784517","1367","1367","1367"
"131328","27.15870398801124","27.15870398801124","27.15870398801124","1368","1368","1368"
"131424","27.15870398801124","27.15870398801124","27.15870398801124","1369","1369","1369"
"131520","16.424771541811705","16.424771541811705","16.424771541811705","1370","1370","1370"
"131616","25.978117003293487","25.507216776299884","26.44901723028709","1371","1371","1371"
"131712","16.88994768888974","16.424771541811705","17.355123835967774","1372","1372","1372"
"131808","25.93389533322725","25.93389533322725","25.93389533322725","1373","1373","1373"
"131904","24.080378558237186","23.451375926756537","24.70938118971784","1374","1374","1374"
"132000","26.718043716486598","16.997543636883915","36.438543796089284","1375","1375","1375"
"132096","47.696352747415894","47.696352747415894","47.696352747415894","1376","1376","1376"
"132192","22.303436380691288","19.529963234110657","25.076909527271923","1377","1377","1377"
"132288","22.668160745418486","19.997442848847133","25.33887864198984","1378","1378","1378"
"132384","23.816695217708087","21.64536011834295","25.98803031707322","1379","1379","1379"
"132480","21.038462096765453","16.51430536723758","25.562618826293328","1380","1380","1380"
"132576","43.50837567875114","20.786314385816272","66.23043697168602","1381","1381","1381"
"132672","33.05573623173233","24.144443429974913","41.96702903348975","1382","1382","1382"
"132768","55.20841070552979","16.37147699125052","94.04534441980907","1383","1383","1383"
"132864","26.039070900249445","26.039070900249445","26.039070900249445","1384","1384","1384"
"132960","21.772618335266163","20.727590510938903","22.817646159593423","1385","1385","1385"
"133056","46.18623271970641","26.96371781206624","65.40874762734659","1386","1386","1386"
"133152","44.43936615963031","25.454772690643424","63.4239596286172","1387","1387","1387"
"133248","16.849175250118822","16.849175250118822","16.849175250118822","1388","1388","1388"
"133344","63.034803427881364","26.791101462441585","99.27850539332114","1389","1389","1389"
"133440","58.613837676588666","18.97660107592354","98.25107427725379","1390","1390","1390"
"133728","47.47640563391333","27.10922012205122","67.84359114577543","1393","1393","1393"
"133824","61.28148897982727","61.28148897982727","61.28148897982727","1394","1394","1394"
"133920","46.35881419487032","0.20364546574092035","92.51398292399972","1395","1395","1395"
"134016","25.968112835333375","25.968112835333375","25.968112835333375","1396","1396","1396"
"134112","66.02727554522981","25.509817944500295","106.54473314595933","1397","1397","1397"
"134208","25.02755457036981","24.14749537223318","25.907613768506437","1398","1398","1398"
"134304","61.7369893238751","24.41902896388604","99.05494968386417","1399","1399","1399"
"134400","65.81151217149218","26.879826377590614","104.74319796539376","1400","1400","1400"
"134496","34.96424463636086","26.98772488489481","42.9407643878269","1401","1401","1401"
"134592","25.406849538606675","23.860143237813162","26.953555839400188","1402","1402","1402"
"134688","24.563455562818618","23.846150119651796","25.28076100598544","1403","1403","1403"
"134784","65.60534968344048","25.626528629223593","105.58417073765736","1404","1404","1404"
"134880","55.44506619149793","26.8691251437071","84.02100723928875","1405","1405","1405"
"134976","63.38824640519658","22.02310024640164","104.75339256399153","1406","1406","1406"
"135072","59.450146490140106","17.228484900607317","101.6718080796729","1407","1407","1407"
"135168","70.58966166208204","25.824191092442494","115.35513223172157","1408","1408","1408"
"135264","26.882998784215836","26.882998784215836","26.882998784215836","1409","1409","1409"
"135360","68.80322100649941","27.01173195772338","110.59471005527546","1410","1410","1410"
"135456","26.932386532247293","26.932386532247293","26.932386532247293","1411","1411","1411"
"135552","64.28107215576317","26.828205750283253","101.7339385612431","1412","1412","1412"
"135648","27.189165072727576","27.189165072727576","27.189165072727576","1413","1413","1413"
"135744","117.58024868477945","117.58024868477945","117.58024868477945","1414","1414","1414"
"135840","26.571085050075265","26.571085050075265","26.571085050075265","1415","1415","1415"
"135936","61.35355982205983","26.971868602001077","95.73525104211858","1416","1416","1416"
"136032","60.80039083246672","20.395498257091834","101.2052834078416","1417","1417","1417"
"136128","71.14661208079573","26.644457980872346","115.64876618071914","1418","1418","1418"
"136224","72.14035290721614","26.581586759782557","117.69911905464971","1419","1419","1419"
"136320","55.71919788022417","7.140907989270506","104.29748777117784","1420","1420","1420"
"136416","69.98512670760775","26.890953123117804","113.07930029209768","1421","1421","1421"
"136512","24.32372445842285","24.32372445842285","24.32372445842285","1422","1422","1422"
"136608","25.41609447718576","25.41609447718576","25.41609447718576","1423","1423","1423"
"136704","25.862770157608566","25.862770157608566","25.862770157608566","1424","1424","1424"
"136800","62.987653997662505","25.674361980235354","100.30094601508966","1425","1425","1425"
"136896","66.70226456067394","26.843295707153842","106.56123341419402","1426","1426","1426"
"136992","42.83071687380158","24.848870909380196","60.81256283822295","1427","1427","1427"
"137088","66.58279421556584","25.415459357400294","107.75012907373139","1428","1428","1428"
"137184","13.634176932875215","13.634176932875215","13.634176932875215","1429","1429","1429"
"137376","67.11998785224385","14.996066146132977","119.24390955835472","1431","1431","1431"
"137472","62.45147782799947","19.19795064856793","105.70500500743101","1432","1432","1432"
"137568","23.167616219742396","23.167616219742396","23.167616219742396","1433","1433","1433"
"137664","20.260668257169645","14.20873448431148","26.312602030027808","1434","1434","1434"
"137760","26.52669577640094","26.52669577640094","26.52669577640094","1435","1435","1435"
"137856","19.21025587058128","13.141090633421996","25.279421107740564","1436","1436","1436"
"137952","23.9249182146002","23.9249182146002","23.9249182146002","1437","1437","1437"
"138048","18.254071003606104","18.254071003606104","18.254071003606104","1438","1438","1438"
"138144","68.00821176458814","24.644038040057588","111.37238548911868","1439","1439","1439"
"138240","72.85911473476715","26.373360191820986","119.34486927771331","1440","1440","1440"
"138336","26.139296009016256","26.139296009016256","26.139296009016256","1441","1441","1441"
"138432","64.34529905042055","25.290576352658555","103.40002174818255","1442","1442","1442"
"138528","23.474467035833502","23.474467035833502","23.474467035833502","1443","1443","1443"
"138624","26.633992710861904","26.633992710861904","26.633992710861904","1444","1444","1444"
"138720","23.69755072481658","23.69755072481658","23.69755072481658","1445","1445","1445"
"138816","26.613525986621564","26.613525986621564","26.613525986621564","1446","1446","1446"
"138912","70.74182941699596","23.4994563575402","117.98420247645171","1447","1447","1447"
"139008","26.80817775321659","26.80817775321659","26.80817775321659","1448","1448","1448"
"139104","26.07044999666498","26.07044999666498","26.07044999666498","1449","1449","1449"
"139200","56.81124594877782","20.039848632528784","93.58264326502685","1450","1450","1450"
"139296","26.20742921461612","26.20742921461612","26.20742921461612","1451","1451","1451"
"139392","64.01914699732907","27.050345131953865","100.98794886270429","1452","1452","1452"
"139488","69.0545084294501","24.717257076630048","113.39175978227013","1453","1453","1453"
"139584","26.980781593928707","26.980781593928707","26.980781593928707","1454","1454","1454"
"139680","26.65935145839824","26.65935145839824","26.65935145839824","1455","1455","1455"
"139776","26.72064976221509","26.72064976221509","26.72064976221509","1456","1456","1456"
"139872","70.96171521949606","26.82212189538806","115.10130854360406","1457","1457","1457"
"139968","22.842845402608646","22.842845402608646","22.842845402608646","1458","1458","1458"
"140064","67.64205487604902","24.01782010705373","111.2662896450443","1459","1459","1459"
"140160","7.489149771390597","7.489149771390597","7.489149771390597","1460","1460","1460"
"140256","26.39402657775684","26.39402657775684","26.39402657775684","1461","1461","1461"
"140352","62.979990293789946","26.609278321760645","99.35070226581925","1462","1462","1462"
"140448","26.587404633344928","26.587404633344928","26.587404633344928","1463","1463","1463"
"140640","72.50221585616971","72.50221585616971","72.50221585616971","1465","1465","1465"
"140736","17.355123835967774","17.355123835967774","17.355123835967774","1466","1466","1466"
"140832","68.20349327381636","26.31023347688458","110.09675307074815","1467","1467","1467"
"140928","75.24523110714452","26.862677244653582","123.62778496963544","1468","1468","1468"
"141024","26.640833276921146","26.640833276921146","26.640833276921146","1469","1469","1469"
"141120","72.57982776958767","21.874636650385575","123.28501888878975","1470","1470","1470"
"141216","62.637219999854665","26.123406460626093","99.15103353908324","1471","1471","1471"
"141408","72.96729654142183","26.74595187220518","119.18864121063848","1473","1473","1473"
"141504","26.69350607706063","26.69350607706063","26.69350607706063","1474","1474","1474"
"141600","120.47748311241514","120.47748311241514","120.47748311241514","1475","1475","1475"
"141696","123.46824391010527","123.46824391010527","123.46824391010527","1476","1476","1476"
"141792","19.736174367474746","19.736174367474746","19.736174367474746","1477","1477","1477"
"141888","71.12474637469124","25.867214747884834","116.38227800149764","1478","1478","1478"
"141984","68.64136542899469","23.424061521045747","113.85866933694363","1479","1479","1479"
"142080","26.21279274858968","26.21279274858968","26.21279274858968","1480","1480","1480"
"142176","26.68731910296721","26.68731910296721","26.68731910296721","1481","1481","1481"
"142272","25.52350012835925","25.52350012835925","25.52350012835925","1482","1482","1482"
"142464","73.6954776665489","25.41153719065916","121.97941814243865","1484","1484","1484"
"142560","74.93081097185035","26.69898663396367","123.16263530973703","1485","1485","1485"
"142656","76.51149552556105","26.8335596451259","126.1894314059962","1486","1486","1486"
"142752","25.23615866193156","25.23615866193156","25.23615866193156","1487","1487","1487"
"142848","69.48680839960275","17.868131534736264","121.10548526446922","1488","1488","1488"
"142944","118.22247399146339","118.22247399146339","118.22247399146339","1489","1489","1489"
"143040","61.03258278725104","25.992464537602828","96.07270103689925","1490","1490","1490"
"143136","73.08187839998911","24.118920309818733","122.04483649015947","1491","1491","1491"
"143232","26.498526359410846","26.498526359410846","26.498526359410846","1492","1492","1492"
"143328","63.40502173294928","14.41862875280658","112.39141471309198","1493","1493","1493"
"143424","70.89451748499619","26.73801149526819","115.05102347472419","1494","1494","1494"
"143520","73.85842890865017","22.80761279148864","124.90924502581169","1495","1495","1495"
"143616","74.65890126993166","26.268858080078303","123.04894445978502","1496","1496","1496"
"143712","23.774339133361227","23.774339133361227","23.774339133361227","1497","1497","1497"
"143808","74.8171465725851","26.46262489567341","123.17166824949679","1498","1498","1498"
"143904","22.39036187240979","22.39036187240979","22.39036187240979","1499","1499","1499"
"144000","75.50514502751156","25.94554162332976","125.06474843169337","1500","1500","1500"
"144096","72.3199671078202","25.54823714499191","119.09169707064851","1501","1501","1501"
"144192","74.09355529261003","25.025948992535003","123.16116159268506","1502","1502","1502"
"144384","64.41575389828303","18.881666815176995","109.94984098138906","1504","1504","1504"
"144480","20.63866968895833","20.63866968895833","20.63866968895833","1505","1505","1505"
"144576","70.47878889205882","21.0799629496625","119.87761483445514","1506","1506","1506"
"144768","71.67735242151066","20.2499337693815","123.10477107363982","1508","1508","1508"
"144864","73.38582558086456","23.7227067019441","123.04894445978502","1509","1509","1509"
"144960","73.81809978493425","25.19286208451439","122.4433374853541","1510","1510","1510"
"145056","24.577084051947317","24.577084051947317","24.577084051947317","1511","1511","1511"
"145152","26.38317344598915","26.38317344598915","26.38317344598915","1512","1512","1512"
"145248","74.58529708539835","26.009432578111653","123.16116159268506","1513","1513","1513"
"145344","123.9362704620998","123.9362704620998","123.9362704620998","1514","1514","1514"
"145440","74.5767125434918","26.053572855870357","123.09985223111323","1515","1515","1515"
"145536","80.74162406320907","36.845876829883586","124.63737129653455","1516","1516","1516"
"145632","17.378556306699902","17.378556306699902","17.378556306699902","1517","1517","1517"
"145728","71.528041240322","16.424771541811705","126.63131093883229","1518","1518","1518"
"145824","24.358824020170506","24.358824020170506","24.358824020170506","1519","1519","1519"
"145920","111.14686791836235","97.32866419705819","124.96507163966649","1520","1520","1520"
"146016","74.93111279266216","24.707638046657237","125.1545875386671","1521","1521","1521"
"146112","71.02625609472534","17.14326716363898","124.90924502581169","1522","1522","1522"
"146208","13.449674842751493","13.449674842751493","13.449674842751493","1523","1523","1523"
"146304","125.03129984376488","125.03129984376488","125.03129984376488","1524","1524","1524"
"146400","73.31495804581176","20.497444805875052","126.13247128574848","1525","1525","1525"
"146496","38.827020494564366","38.827020494564366","38.827020494564366","1526","1526","1526"
"146592","112.12090504526441","98.10933880478035","126.13247128574848","1527","1527","1527"
"146688","68.41139318831804","16.35299848855188","120.46978788808421","1528","1528","1528"
"146784","16.424771541811705","16.424771541811705","16.424771541811705","1529","1529","1529"
"146880","66.99344730599437","8.404194520239688","125.58270009174903","1530","1530","1530"
"146976","11.921432995237534","11.921432995237534","11.921432995237534","1531","1531","1531"
"147072","78.08355350414436","28.989914241604225","127.17719276668448","1532","1532","1532"
"147168","8.234002733560592","8.234002733560592","8.234002733560592","1533","1533","1533"
"147264","74.271515089431","24.98744747569011","123.55558270317191","1534","1534","1534"
"147360","125.03129984376488","125.03129984376488","125.03129984376488","1535","1535","1535"
"147456","75.71460319946289","31.251367496397833","120.17783890252792","1536","1536","1536"
